4025,50.95
4025,51.11
4026,51.27
4026,51.43
4026,51.58
4027,51.74
4027,51.90
4027,52.06
4028,52.22
4028,52.37
4028,52.53
4029,52.69
4029,52.85
4029,53.00
4029,53.16
4030,53.32
4030,53.48
4030,53.63
4031,53.79
4031,53.95
4032,54.11
4032,54.27
4032,54.42
4033,54.58
4033,54.74
4034,54.89
4034,55.05
4034,55.21
4034,55.37
4034,55.52
4035,55.68
4035,55.84
4036,55.99
4037,56.15
4037,56.31
4038,56.47
4038,56.62
4038,56.78
4039,56.94
4039,57.09
4039,57.25
4040,57.41
4040,57.56
4041,57.72
4040,57.87
4042,58.03
4042,58.18
4042,58.34
4043,58.49
4043,58.65
4044,58.81
4045,58.96
4045,59.12
4046,59.27
4045,59.43
4046,59.58
4046,59.74
4047,59.89
4048,60.05
4048,60.20
4049,60.36
4049,60.51
4050,60.67
4050,60.82
4051,60.98
4051,61.14
4052,61.29
4052,61.44
4051,61.60
4053,61.75
4053,61.91
4054,62.06
4054,62.21
4055,62.37
4055,62.52
4056,62.67
4057,62.83
4057,62.98
4058,63.13
4058,63.29
4059,63.44
4059,63.60
4059,63.75
4059,63.91
4061,64.06
4061,64.21
4062,64.37
4062,64.52
4062,64.67
4064,64.83
4064,64.98
4065,65.13
4065,65.28
4065,65.44
4065,65.59
4067,65.74
4067,65.89
4068,66.05
4068,66.20
4068,66.35
4068,66.50
4070,66.66
4070,66.81
4071,66.96
4071,67.11
4071,67.26
4071,67.42
4073,67.57
4074,67.72
4074,67.87
4074,68.02
4074,68.17
4076,68.32
4076,68.47
4077,68.62
4078,68.77
4078,68.93
4078,69.08
4079,69.23
4080,69.38
4080,69.53
4081,69.68
4081,69.83
4082,69.98
4082,70.13
4083,70.28
4083,70.43
4084,70.58
4084,70.73
4085,70.88
4086,71.03
4086,71.18
4087,71.33
4087,71.48
4088,71.63
4088,71.78
4089,71.92
4089,72.07
4090,72.22
4091,72.37
4090,72.52
4092,72.67
4092,72.81
4093,72.96
4093,73.11
4094,73.26
4094,73.41
4095,73.56
4095,73.70
4096,73.85
4097,74.00
4097,74.15
4098,74.30
4098,74.45
4099,74.59
4100,74.74
4100,74.89
4101,75.04
4101,75.18
4102,75.33
4103,75.48
4103,75.62
4104,75.77
4104,75.92
4104,76.07
4105,76.21
4106,76.36
4106,76.51
4107,76.66
4108,76.80
4108,76.95
4109,77.09
4109,77.24
4110,77.39
4110,77.53
4111,77.68
4110,77.82
4112,77.97
4113,78.11
4114,78.26
4114,78.40
4114,78.55
4115,78.70
4116,78.84
4116,78.99
4117,79.13
4118,79.28
4118,79.42
4117,79.57
4119,79.71
4120,79.85
4121,80.00
4121,80.14
4122,80.29
4122,80.43
4123,80.58
4123,80.72
4125,80.86
4125,81.01
4125,81.15
4126,81.30
4127,81.44
4128,81.58
4128,81.73
4128,81.87
4129,82.01
4129,82.16
4129,82.30
4131,82.44
4132,82.58
4132,82.72
4132,82.87
4132,83.01
4134,83.15
4134,83.29
4135,83.44
4135,83.58
4137,83.72
4137,83.86
4138,84.00
4138,84.14
4138,84.28
4140,84.42
4141,84.56
4140,84.71
4142,84.85
4142,84.99
4143,85.13
4144,85.27
4145,85.41
4145,85.56
4146,85.70
4146,85.84
4147,85.98
4148,86.12
4148,86.26
4149,86.40
4150,86.54
4150,86.68
4151,86.82
4152,86.96
4152,87.10
4153,87.24
4154,87.38
4154,87.51
4155,87.65
4155,87.79
4155,87.93
4157,88.07
4157,88.21
4158,88.35
4158,88.49
4159,88.63
4160,88.76
4160,88.90
4161,89.04
4161,89.18
4161,89.32
4162,89.45
4163,89.59
4164,89.73
4164,89.87
4164,90.01
4166,90.14
4166,90.28
4166,90.42
4167,90.56
4168,90.70
4168,90.83
4169,90.97
4169,91.11
4170,91.25
4170,91.38
4170,91.52
4171,91.65
4172,91.79
4172,91.93
4173,92.06
4173,92.20
4174,92.34
4175,92.47
4175,92.61
4176,92.75
4176,92.88
4177,93.02
4177,93.16
4178,93.29
4179,93.43
4179,93.56
4180,93.70
4180,93.84
4181,93.97
4182,94.11
4182,94.24
4183,94.38
4184,94.51
4184,94.65
4184,94.78
4186,94.92
4187,95.05
4187,95.18
4189,95.32
4190,95.45
4190,95.58
4190,95.72
4192,95.85
4193,95.99
4193,96.12
4193,96.25
4195,96.39
4196,96.52
4198,96.65
4199,96.78
4199,96.92
4201,97.05
4202,97.18
4204,97.31
4204,97.44
4206,97.57
4207,97.70
4208,97.84
