4042,100.00
4042,100.00
4042,100.00
4027,100.00
4013,100.00
4011,99.91
4011,99.91
4010,99.82
4010,99.82
4010,99.73
4009,99.64
4006,99.64
4006,99.55
4006,99.55
4006,99.45
4003,99.36
4003,99.36
4003,99.27
4003,99.27
4002,99.18
4001,99.18
4000,99.09
4000,99.09
3999,99.00
3999,98.91
3998,98.91
3997,98.82
3996,98.82
3996,98.73
3995,98.73
3995,98.64
3994,98.55
3993,98.55
3993,98.45
3992,98.45
3992,98.36
3991,98.36
3991,98.27
3990,98.18
3989,98.18
3989,98.09
3988,98.09
3988,98.00
3987,98.00
3987,97.91
3986,97.82
3986,97.82
3985,97.73
3985,97.73
3984,97.64
3983,97.64
3983,97.55
3981,97.55
3981,97.45
3981,97.45
3981,97.36
3981,97.27
3980,97.27
3980,97.18
3978,97.18
3978,97.09
3978,97.09
3978,97.00
3977,96.91
3977,96.91
3977,96.82
3975,96.73
3975,96.73
3975,96.64
3975,96.64
3974,96.55
3974,96.45
3974,96.45
3972,96.36
3972,96.36
3972,96.27
3972,96.27
3972,96.18
3971,96.09
3971,96.09
3971,96.00
3969,96.00
3969,95.91
3969,95.82
3969,95.82
3969,95.73
3969,95.73
3968,95.64
3968,95.55
3968,95.55
3967,95.45
3967,95.45
3967,95.36
3886,95.36
3904,95.27
3905,95.18
3882,95.18
3894,95.09
3892,95.09
3893,95.00
3891,95.00
3894,94.91
3893,94.91
3894,94.82
3891,94.82
3891,94.73
3892,94.73
3894,94.64
3894,94.64
3895,94.55
3899,94.55
3902,94.45
3896,94.45
3895,94.36
3891,94.36
3890,94.27
3890,94.27
3888,94.18
3925,94.09
3924,94.09
3924,94.00
3924,94.00
3924,93.91
3924,93.91
3924,93.82
3924,93.82
3924,93.73
3924,93.73
3928,93.64
3928,93.64
3928,93.55
3928,93.45
3927,93.45
3927,93.36
3927,93.36
3926,93.27
3926,93.27
3926,93.18
3926,93.18
3926,93.09
3929,93.09
3929,93.00
3929,92.91
3928,92.91
3928,92.82
3928,92.82
3928,92.73
3927,92.73
3927,92.64
3927,92.64
3927,92.55
3926,92.55
3926,92.45
3926,92.36
3926,92.36
3926,92.27
3925,92.27
3925,92.18
3925,92.18
3925,92.09
3924,92.09
3924,92.00
3924,92.00
3924,91.91
3924,91.82
3923,91.82
3920,91.73
3919,91.73
3917,91.64
3917,91.64
3917,91.55
3917,91.45
3917,91.45
3917,91.36
3917,91.36
3917,91.27
3917,91.27
3917,91.18
3917,91.18
3917,91.09
3917,91.00
3917,91.00
3917,90.91
3917,90.91
3917,90.82
3917,90.82
3917,90.73
3916,90.73
3916,90.64
3916,90.64
3916,90.55
3916,90.45
3914,90.45
3914,90.36
3914,90.36
3914,90.27
3914,90.27
3914,90.18
3914,90.18
3914,90.09
3914,90.09
3914,90.00
3913,89.91
3913,89.91
3914,89.82
3914,89.82
3914,89.73
3914,89.73
3910,89.64
3911,89.64
3911,89.55
3911,89.45
3911,89.45
3923,89.36
3922,89.36
3922,89.27
3922,89.18
3917,89.18
3917,89.09
3917,89.09
3917,89.00
3917,89.00
3917,88.91
3917,88.82
3917,88.82
3917,88.73
3916,88.73
3916,88.64
3916,88.55
3913,88.55
3913,88.45
3913,88.45
3913,88.36
3913,88.36
3911,88.27
3911,88.18
3911,88.18
3911,88.09
3911,88.09
3911,88.00
3911,87.91
3911,87.91
3911,87.82
3911,87.73
3910,87.73
3910,87.64
3910,87.64
3910,87.55
3908,87.45
3908,87.45
3908,87.36
3908,87.36
3908,87.27
3908,87.27
3908,87.18
3908,87.09
3902,87.09
3902,87.00
3902,87.00
3902,86.91
3902,86.91
3902,86.82
3902,86.73
3902,86.73
3902,86.64
3902,86.64
3902,86.55
3901,86.55
3901,86.45
3901,86.45
3901,86.36
3899,86.36
3899,86.27
3899,86.27
3899,86.18
3899,86.09
3899,86.09
3898,86.00
3898,86.00
3898,85.91
3898,85.91
3898,85.82
3897,85.82
3897,85.73
3897,85.73
3897,85.64
3896,85.55
3896,85.55
3896,85.45
3896,85.45
3895,85.36
3895,85.36
3895,85.27
3894,85.27
3894,85.18
3894,85.18
3894,85.09
3894,85.00
3893,85.00
3893,84.91
3893,84.91
3892,84.82
3892,84.82
3892,84.73
3891,84.73
3891,84.64
3891,84.55
3891,84.55
3890,84.45
3890,84.45
3890,84.36
3890,84.36
3889,84.27
3889,84.27
3889,84.18
3889,84.18
3888,84.09
3888,84.09
3888,84.00
3888,83.91
3888,83.91
3887,83.82
3887,83.82
3887,83.73
3887,83.73
3886,83.64
3886,83.55
3886,83.55
3885,83.45
3885,83.45
3885,83.36
3881,83.27
3881,83.27
3881,83.18
3881,83.18
3880,83.09
3880,83.09
3880,83.00
3880,83.00
3880,82.91
3879,82.82
3879,82.82
3879,82.73
3879,82.73
3878,82.64
3878,82.64
3878,82.55
3879,82.55
3879,82.45
3879,82.36
3879,82.36
3879,82.27
3879,82.27
3879,82.18
3879,82.18
3878,82.09
3878,82.09
3878,82.00
3878,82.00
3877,81.91
3877,81.82
3877,81.82
3876,81.73
3876,81.73
3876,81.64
3876,81.64
3875,81.55
3875,81.55
3875,81.45
3875,81.36
3874,81.36
3874,81.27
3874,81.27
3874,81.18
3874,81.18
3873,81.09
3873,81.09
3873,81.00
3872,81.00
3872,80.91
3872,80.82
3871,80.82
3871,80.73
3871,80.73
3871,80.64
3870,80.64
3870,80.55
3870,80.55
3870,80.45
3869,80.36
3869,80.36
3868,80.27
3868,80.27
3868,80.18
3867,80.09
3864,80.09
3865,80.00
3865,80.00
3864,79.91
3864,79.91
3864,79.82
3864,79.82
3863,79.73
3863,79.64
3863,79.64
3862,79.55
3862,79.55
3862,79.45
3862,79.45
3861,79.36
3861,79.36
3861,79.27
3860,79.27
3860,79.18
3860,79.09
3860,79.09
3859,79.00
3859,79.00
3859,78.91
3858,78.91
3858,78.82
3858,78.82
3856,78.73
3856,78.73
3856,78.64
3856,78.55
3856,78.55
3856,78.45
3855,78.45
3855,78.36
3855,78.36
3855,78.27
3853,78.27
3853,78.18
3853,78.18
3853,78.09
3850,78.00
3850,78.00
3850,77.91
3849,77.91
3849,77.82
3847,77.82
3847,77.73
3847,77.73
3847,77.64
3847,77.64
3847,77.55
3846,77.55
3846,77.45
3846,77.45
3844,77.36
3844,77.27
3844,77.27
3844,77.18
3844,77.18
3844,77.09
3843,77.09
3843,77.00
3832,77.00
3832,76.91
3833,76.91
3834,76.82
3834,76.73
3833,76.73
3836,76.64
3836,76.64
3837,76.55
3837,76.55
3837,76.45
3837,76.45
3837,76.36
3838,76.36
3838,76.27
3838,76.27
3838,76.18
3837,76.09
3837,76.09
3837,76.00
3837,76.00
3837,75.91
3837,75.91
3836,75.82
3836,75.82
3836,75.73
3836,75.73
3835,75.64
3835,75.64
3835,75.55
3835,75.55
3835,75.45
3834,75.45
3834,75.36
3834,75.36
3833,75.27
3833,75.27
3833,75.18
3833,75.09
3832,75.09
3832,75.00
3832,75.00
