4119,70.12
4120,70.31
4121,70.50
4122,70.69
4123,70.88
4124,71.07
4125,71.26
4127,71.45
4128,71.64
4129,71.83
4130,72.02
4131,72.21
4133,72.40
4134,72.59
4135,72.78
4136,72.97
4137,73.16
4139,73.35
4140,73.54
4141,73.73
4142,73.92
4144,74.11
4145,74.30
4146,74.50
4147,74.69
4149,74.88
4150,75.07
4151,75.26
4152,75.45
4154,75.64
4155,75.83
4156,76.02
4158,76.21
4159,76.40
4160,76.59
4162,76.78
4163,76.97
4164,77.17
4165,77.36
4167,77.55
4168,77.74
4169,77.93
4171,78.12
4172,78.31
4173,78.50
4175,78.69
4176,78.88
4177,79.08
4179,79.27
4180,79.46
4181,79.65
4183,79.84
4184,80.03
4185,80.22
4187,80.42
4188,80.61
4190,80.80
4191,80.99
4193,81.18
4194,81.37
4196,81.57
4197,81.76
4199,81.95
4200,82.14
4202,82.33
4203,82.53
4205,82.72
4207,82.91
4208,83.10
4210,83.29
4212,83.49
4213,83.68
4215,83.87
4217,84.06
4219,84.26
4220,84.45
4222,84.64
4224,84.84
4226,85.03
4228,85.22
4229,85.42
4231,85.61
4233,85.80
4235,86.00
4237,86.19
4239,86.38
4241,86.58
4243,86.77
4244,86.97
4246,87.16
4248,87.36
4250,87.55
4252,87.75
4254,87.94
4256,88.14
4258,88.33
4260,88.53
4262,88.72
4264,88.92
4265,89.11
4267,89.31
4269,89.50
4271,89.70
4273,89.90
4275,90.09
4276,90.29
4278,90.48
4280,90.68
4282,90.87
4284,91.07
4285,91.27
4287,91.46
4289,91.66
4291,91.85
4292,92.05
