3.4040955,0.00
3.5741372,0.19
3.60048395,0.38
3.62296869,0.57
3.64274536,0.76
3.66276535,0.95
3.67717398,1.15
3.69456853,1.34
3.70673441,1.53
3.71994923,1.72
3.73239669,1.91
3.74405011,2.10
3.75507479,2.29
3.76565552,2.48
3.77556622,2.67
3.78506738,2.87
3.79393914,3.06
3.80256443,3.25
3.81078712,3.44
3.81852696,3.63
3.82599348,3.82
3.83303294,4.01
3.83964817,4.20
3.84583346,4.39
3.85160647,4.59
3.85658488,4.78
3.86073221,4.97
3.86393482,5.16
3.86624435,5.35
3.86790964,5.54
3.86925593,5.73
3.87036446,5.92
3.87132387,6.11
3.87221896,6.30
3.87302946,6.50
3.87380447,6.69
3.87453444,6.88
3.87529386,7.07
3.87600862,7.26
3.87674509,7.45
3.87753594,7.64
3.87831233,7.83
3.87903428,8.02
3.87988876,8.21
3.88062536,8.40
3.88139687,8.59
3.88220041,8.79
3.88303968,8.98
3.88392038,9.17
3.88481034,9.36
3.88567452,9.55
3.88662323,9.74
3.88761481,9.93
3.88847624,10.12
3.88948658,10.31
3.89052491,10.50
3.89154213,10.69
3.89252676,10.88
3.8936411,11.07
3.89471714,11.26
3.89583568,11.45
3.89697855,11.64
3.89812211,11.83
3.89933977,12.02
3.90049878,12.21
3.9016899,12.40
3.90288928,12.60
3.90411367,12.79
3.90539772,12.98
3.90665323,13.17
3.90791487,13.36
3.90911923,13.55
3.91041115,13.74
3.91157267,13.93
3.91285434,14.12
3.91406497,14.31
3.91531185,14.50
3.91651008,14.69
3.91770748,14.88
3.91893194,15.07
3.92007558,15.26
3.92128697,15.45
3.92247603,15.64
3.9235636,15.83
3.92473431,16.02
3.9258589,16.21
3.92696582,16.40
3.92801095,16.59
3.929097,16.78
3.93016629,16.97
3.93117846,17.16
3.93223361,17.36
3.93322552,17.55
3.93420488,17.74
3.9352042,17.93
3.93610318,18.12
3.93708912,18.31
3.93805624,18.50
3.93904975,18.69
3.93996204,18.88
3.94105405,19.07
3.94196535,19.26
3.9428976,19.45
3.94381952,19.64
3.9447494,19.83
3.94570888,20.02
3.94655204,20.21
3.94750226,20.40
3.94843321,20.60
3.94936378,20.79
3.9502669,20.98
3.95112214,21.17
3.95193196,21.36
3.9526828,21.55
3.95357659,21.74
3.95434334,21.93
3.95510176,22.12
3.95586675,22.31
3.95655956,22.50
3.95723455,22.69
3.95792598,22.88
3.95852608,23.07
3.95917966,23.27
3.95980975,23.46
3.96039961,23.65
3.96087896,23.84
3.96139518,24.03
3.96189144,24.22
3.96236253,24.41
3.96285397,24.60
3.96330786,24.79
3.96374354,24.98
3.96415561,25.17
3.96449004,25.36
3.96482829,25.56
3.965221,25.75
3.96566426,25.94
3.96589307,26.13
3.96624961,26.32
3.96650841,26.51
3.96684498,26.70
3.96714095,26.89
3.96742345,27.08
3.96773034,27.27
3.96801361,27.46
3.96820831,27.65
3.96847881,27.84
3.96871971,28.04
3.96902609,28.23
