4.28971559,92.24
4.28774058,92.42
4.28914787,92.61
4.28593354,92.79
4.28305908,92.96
4.28432252,93.14
4.28556447,93.32
4.27554457,93.48
4.27651037,93.64
4.27273647,93.80
4.27385067,93.96
4.27056311,94.11
4.2716334,94.26
4.27266336,94.41
4.26944049,94.56
4.27043288,94.71
4.26381205,94.85
4.26285518,94.98
4.26233965,95.11
4.26318281,95.25
4.25972318,95.37
4.26054513,95.50
4.26145753,95.63
4.25809508,95.75
4.25891277,95.87
4.255612,95.99
4.25638977,96.11
4.24975505,96.22
4.25022956,96.32
4.25089981,96.43
4.24738773,96.53
4.24806116,96.64
4.24875523,96.74
4.24942342,96.84
4.24706272,96.94
4.24354789,97.04
4.24413844,97.13
4.24478062,97.23
4.24130736,97.31
4.24186323,97.40
4.24255441,97.49
4.23913456,97.57
4.23974811,97.66
4.23698641,97.74
4.23745637,97.81
4.23795772,97.89
4.23843787,97.97
4.23491534,98.05
4.23522424,98.12
4.23150692,98.19
4.23191824,98.26
4.23351343,98.33
4.23405112,98.39
4.23028411,98.46
4.23065978,98.53
4.23099497,98.59
4.23153074,98.66
4.23197414,98.72
4.22831849,98.78
4.22874647,98.84
4.22903968,98.90
4.22943035,98.96
4.22981648,99.02
4.2302307,99.08
4.22338427,99.13
4.21943363,99.18
4.22376173,99.23
4.2241721,99.28
4.22567216,99.34
4.2260883,99.39
4.22220276,99.44
4.22242026,99.48
4.22273096,99.53
4.2230232,99.58
4.2192299,99.62
4.21947948,99.66
4.21982762,99.71
4.2200041,99.75
4.22031286,99.79
4.2205221,99.83
4.22080169,99.88
4.22105718,99.92
4.2213537,99.96
4.21738543,100.00
